Z,track_ID,latitude,longitude,bit_rate,duration,track_listens,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,artist_hotttnesss,artist_discovery,artist_familiarity,senti neg,senti pos,popular
727,36427,51.5073346,-0.1276831,320000,244,625,0.076763913,0.7098022,0.337061694,0.910593112,0.094831972,0.039490561,125.005,0.078205057,0.414115,0.396403617,0.299473,0,0,0
728,36428,51.5073346,-0.1276831,320000,211,4289,0.053144746,0.793804128,0.417856944,0.857744363,0.109361611,0.06698136,92.981,0.562848729,0.414115,0.396403617,0.299473,0.28,0.354,1
729,36429,51.5073346,-0.1276831,320000,301,675,0.890948128,0.611807334,0.643364492,0.832704843,0.125806628,0.077212369,169.993,0.664142763,0.414115,0.396403617,0.299473,0,0,0
730,36430,51.5073346,-0.1276831,320000,141,525,0.056372275,0.712789572,0.654744116,0.381421146,0.491431164,0.085644097,168.05,0.535517207,0.414115,0.396403617,0.299473,0,0,0
731,36433,51.5073346,-0.1276831,320000,145,510,0.13525041,0.34331634,0.801975125,0.623083553,0.523350191,0.075126184,85.941,0.272215054,0.414115,0.396403617,0.299473,0,0,0
732,36434,51.5073346,-0.1276831,320000,273,1487,0.078049887,0.513942686,0.81359211,0.941593531,0.09644078,0.036679267,86.688,0.508661714,0.414115,0.396403617,0.299473,0,0,1
733,36435,51.5073346,-0.1276831,320000,185,58157,0.181674903,0.705742674,0.669234546,0.656457478,0.133329422,0.041501592,128.142,0.295326306,0.414115,0.396403617,0.299473,0,0.434,1
734,36436,51.5073346,-0.1276831,320000,121,1177,0.35490111,0.508019662,0.40729267,0.893925288,0.118367654,0.033470922,168.002,0.119410466,0.414115,0.396403617,0.299473,0,0,1
765,37014,41.00527,28.97696,170318,214,531,0.994089564,0.348421101,0.001547291,0.960055909,0.091774337,0.041660389,12.753,0.037528691,0.358792,0.34344674,0.295153,0.4,0,0
766,37015,41.00527,28.97696,186071,296,517,0.976016451,0.057996055,0.014551389,0.886205727,0.097657024,0.047529174,192.868,0.031152484,0.358792,0.34344674,0.295153,0,0,0
767,37016,41.00527,28.97696,156980,111,221,0.991780336,0.1657435,0.019745377,0.963927464,0.233762636,0.051534036,120.776,0.036781241,0.358792,0.34344674,0.295153,0,0,0
768,37017,41.00527,28.97696,194374,286,361,0.995644942,0.168164209,0.005443883,0.964112172,0.358467508,0.041653129,117.971,0.031267968,0.358792,0.34344674,0.295153,0,0,0
769,37018,41.00527,28.97696,168265,425,694,0.994776617,0.12153084,0.002562649,0.926097178,0.070360832,0.042884105,76.414,0.03770286,0.358792,0.34344674,0.295153,0,0,0
770,37019,41.00527,28.97696,112240,66,265,0.995595917,0.11431808,0.000664137,0.936837,0.104100533,0.045376323,153.196,0.69182028,0.358792,0.34344674,0.295153,0,0,0
771,37020,41.00527,28.97696,143918,488,296,0.982934931,0.067004613,0.013941021,0.974604115,0.332807786,0.05107454,179.275,0.02663534,0.358792,0.34344674,0.295153,0,0,0
772,37021,41.00527,28.97696,188377,543,436,0.99263002,0.138264303,0.129808159,0.966611433,0.079750851,0.051807456,137.642,0.02778768,0.358792,0.34344674,0.295153,0,0,0
821,37957,45.0629022,7.6784897,256000,237,1664,0.014296378,0.722251472,0.680439133,0.900116605,0.089635676,0.079196772,95.569,0.469093895,0.190849,0.182686534,0.220288,0,0,1
822,37958,45.0629022,7.6784897,256000,248,2635,0.042316562,0.779503663,0.348924423,0.932139094,0.098419849,0.050310451,164.035,0.746026156,0.190849,0.182686534,0.220288,0,0,1
823,37959,45.0629022,7.6784897,256000,292,1686,0.016586419,0.809447038,0.401843196,0.864038172,0.100763161,0.129867732,80.996,0.87947998,0.190849,0.182686534,0.220288,0,0,1
824,37960,45.0629022,7.6784897,256000,215,1416,0.005301021,0.720094535,0.755955704,0.330488348,0.197695007,0.046445006,129.988,0.545843091,0.190849,0.182686534,0.220288,0,0,1
825,37961,45.0629022,7.6784897,256000,425,1272,0.281637847,0.761302787,0.553730402,0.718609458,0.108584666,0.076644867,171.986,0.506053296,0.190849,0.182686534,0.220288,0,0,1
826,37962,45.0629022,7.6784897,256000,252,1210,0.065456366,0.815040065,0.780081765,0.865195611,0.060296785,0.094066617,160.034,0.774950892,0.190849,0.182686534,0.220288,0.362,0,1
827,37963,45.0629022,7.6784897,256000,249,1863,0.096637581,0.864519072,0.389680068,0.89950962,0.09001886,0.059419906,109.988,0.675763476,0.190849,0.182686534,0.220288,0,0,1
829,38366,44.434295,26.102965,320000,886,302,0.00647646,0.596778729,0.759762623,0.751906666,0.115392995,0.119866508,86.7,0.487533114,0.095011,0.090947452,0.029931,0,0,0
830,38367,44.434295,26.102965,320000,397,101,0.00252163,0.732238871,0.740077605,0.749370095,0.111022766,0.080740811,130.037,0.356398276,0.095011,0.090947452,0.029931,0,0,0
831,38368,44.434295,26.102965,320000,210,300,0.016353738,0.767665009,0.601853901,0.933926808,0.101742916,0.12906959,130.01,0.240740561,0.095011,0.090947452,0.029931,0,0,0
832,38369,44.434295,26.102965,320000,201,118,0.000257599,0.502161143,0.522642642,0.868264192,0.079432532,0.209651179,141.684,0.61235988,0.095011,0.090947452,0.029931,0,0,0
928,39514,37.777125,-122.419644,199001,229,884,0.206402499,0.711210988,0.417881868,0.835742955,0.165124043,0.044713902,94.004,0.099919981,0.363916,0.34835159,0.351091,0,0,0
953,39683,44.437711,26.0973669,320000,340,893,0.003342987,0.652387838,0.445780963,0.883536483,0.111649532,0.076356498,83.999,0.894055541,0.46472,0.44484428,0.328891,0,0,0
954,39684,44.437711,26.0973669,320000,655,728,0.000162972,0.702411634,0.65663627,0.906821397,0.108701881,0.04201583,124.009,0.751455208,0.46472,0.44484428,0.328891,0,0,0
955,39685,44.437711,26.0973669,320000,368,1710,0.00070663,0.849536856,0.540724865,0.934992958,0.098529243,0.088324492,121.976,0.684539047,0.46472,0.44484428,0.328891,0,0,1
956,39686,44.437711,26.0973669,320000,512,855,7.28E-06,0.767530432,0.670095302,0.909500514,0.036323707,0.051776901,125.018,0.648158546,0.46472,0.44484428,0.328891,0,0,0
957,39687,44.437711,26.0973669,320000,448,767,0.000122928,0.708903164,0.500849969,0.937298545,0.071414333,0.044070897,125.007,0.468770795,0.46472,0.44484428,0.328891,0,0,0
1012,40265,0,0,320000,415,1187,0.837454833,0.521944954,0.311691783,0.140668403,0.189756136,0.029001972,99.086,0.211088403,0.323344,0.309514824,0.287164,0,0,1
1013,40369,0,0,320000,220,2830,0.042165495,0.771555011,0.990998754,0.882840754,0.063450741,0.125945706,133.344,0.568776533,0.408336,0.390871781,0.271632,0,0,1
1014,40373,45.943161,24.96676,320000,218,2305,0.013161724,0.439738055,0.794345297,0.732867055,0.333601736,0.172490662,93.154,0.275630139,0.503987,0.425103352,0.490927,0,0,1
1050,40702,51.454513,-2.58791,320000,473,191,0.001996431,0.574555285,0.740928201,0.919105743,0.044842642,0.068529381,170.017,0.099502848,0.175411,0.167908805,0.170512,0,0,0
1051,40703,51.454513,-2.58791,320000,285,315,0.000443498,0.531361608,0.7936306,0.904776548,0.125707773,0.250232069,68.145,0.034188718,0.175411,0.167908805,0.170512,0,0.565,0
1052,40704,51.454513,-2.58791,320000,481,310,0.000598178,0.518956213,0.955924919,0.912167359,0.136018224,0.147827217,170.09,0.089791587,0.175411,0.167908805,0.170512,0,0,0
1053,40705,51.454513,-2.58791,320000,188,126,0.004500066,0.627197566,0.72669257,0.940978996,0.148707635,0.192361208,67.98,0.376073635,0.175411,0.167908805,0.170512,1,0,0
1054,40706,51.454513,-2.58791,320000,118,168,0.000248331,0.502069647,0.918385062,0.876761292,0.138140459,0.155770977,85.012,0.667695886,0.175411,0.167908805,0.170512,0,0,0
1061,40785,19.4326077,-99.133208,320000,233,902,8.26E-06,0.381988681,0.938068043,0.750740532,0.817574799,0.060267663,93.374,0.076602909,0.376589,0.360482575,0.310456,0,0,0
1062,40786,19.4326077,-99.133208,320000,365,677,0.024577268,0.727868435,0.934152919,0.825047524,0.057414964,0.230487123,93.349,0.706576185,0.376589,0.360482575,0.310456,0,0,0
1063,40789,19.4326077,-99.133208,320000,305,883,0.000298229,0.746256143,0.805966331,0.892415403,0.120367305,0.082578687,140.045,0.758767599,0.376589,0.360482575,0.310456,0,0,0
1064,40790,19.4326077,-99.133208,320000,226,855,0.005829535,0.797978168,0.469846787,0.424781812,0.159195683,0.079395471,93.356,0.552161327,0.376589,0.360482575,0.310456,0,0,0
1065,40791,19.4326077,-99.133208,320000,324,1021,0.000532873,0.705529766,0.457559538,0.854530298,0.11089639,0.050880851,93.341,0.145482077,0.376589,0.360482575,0.310456,0,0,0
1066,40794,19.4326077,-99.133208,320000,306,1025,0.000457215,0.7360309,0.763934947,0.94277936,0.186525868,0.146355703,101.936,0.215558581,0.376589,0.360482575,0.310456,0,0,0
1067,40796,19.4326077,-99.133208,320000,267,1493,0.136269973,0.357042087,0.959818867,0.833321407,0.482090473,0.129450166,69.905,0.190010873,0.376589,0.360482575,0.310456,0,0,1
1068,40797,19.4326077,-99.133208,320000,260,1961,0.02762772,0.631176383,0.788320427,0.796751966,0.101927167,0.069256516,140.022,0.263905387,0.376589,0.360482575,0.310456,0,0,1
1069,40798,32.991405,138.460247,320000,356,1195,0.021900484,0.271002903,0.938186721,0.578537216,0.312821736,0.299547621,85.343,0.229107922,0.322307,0.308522175,0.091294,0,0,1
1070,40799,32.991405,138.460247,320000,312,1345,0.000397756,0.219442956,0.890625008,0.800720127,0.076936767,0.568921956,82.904,0.48847777,0.322307,0.308522175,0.091294,0,0,1
1071,40815,19.4319,-99.132851,320000,478,414,0.689673677,0.654247286,0.848237876,0.898095532,0.112389965,0.043217348,140.03,0.752087453,0.349733,0.334775186,0.305924,0,0,0
1072,40816,19.4319,-99.132851,320000,210,736,0.00847889,0.696828375,0.546270979,0.875311647,0.223130838,0.062051464,140.045,0.301133561,0.349733,0.334775186,0.305924,0.459,0,0
1073,40817,19.4319,-99.132851,320000,346,561,0.01044622,0.823972079,0.801543309,0.94297539,0.592825093,0.078391512,140.035,0.555510534,0.349733,0.334775186,0.305924,0,0,0
1074,40818,19.4319,-99.132851,320000,283,600,0.626113572,0.77388953,0.62561485,0.946026071,0.11251028,0.060634768,140.017,0.327200794,0.349733,0.334775186,0.305924,0,0,0
1075,40842,34.05349,-118.245319,320000,266,11289,0.006330738,0.508168244,0.568828575,0.859218296,0.138949649,0.031386052,86.958,0.448512793,0.391448,0.374706067,0.298327,0.796,0,1
1076,40843,34.05349,-118.245319,320000,255,16645,0.000229579,0.454331274,0.930312197,0.759036073,0.091686936,0.036313813,103.943,0.134985455,0.391448,0.374706067,0.298327,0,1,1
1077,40844,25.728985,-80.237419,320000,207,14194,0.017148282,0.505522904,0.889730699,0.830393337,0.092997643,0.066019759,165.985,0.34002545,0.33214,0.317934625,0.274635,0,0,1
1078,40845,25.728985,-80.237419,320000,175,19321,0.019307697,0.672566765,0.715235031,0.895153049,0.084066219,0.237928191,200.007,0.623099504,0.33214,0.317934625,0.274635,0,0,1
1121,41076,0,0,320000,447,1498,0.001028709,0.719419351,0.375632415,0.926303446,0.099288888,0.265535058,83.33,0.56633777,0.272764,0.261098092,0.149836,0,0,1
1122,41077,0,0,187656,333,995,0.824921434,0.517314126,0.249507778,0.879668,0.077722687,0.069288355,89.92,0.060586766,0.202818,0.194143629,0.122473,0,0,0
1123,41078,0,0,320000,369,1017,0.007143905,0.80778241,0.365157793,0.867350026,0.108690404,0.047511238,126.008,0.420917077,0.33384,0.319561918,0.281421,0,0,0
1124,41079,0,0,204719,571,1764,0.335911285,0.486220555,0.58185854,0.944113886,0.875523453,0.043519166,101.423,0.063069683,0.268949,0.257446256,0.297601,0,0,1
1125,41088,0,0,320000,426,1525,0.600481264,0.743450205,0.247688387,0.8959584,0.111431208,0.058493308,120.022,0.105290497,0.224506,0.21490405,0.277965,0,0,1
1126,41089,0,0,320000,457,1127,0.091380428,0.79162454,0.683562173,0.914474611,0.103198901,0.041156108,128.006,0.107560419,0.133259,0.127559614,0.181077,0,0,0
1127,41090,35.712709,-6.916455,320000,249,2043,0.128696971,0.565865035,0.45773924,0.876290551,0.097881914,0.068183954,91.284,0.130200364,0.358497,0.343164357,0.320379,0,0,1
1128,41091,0,0,320000,539,1847,0.011856171,0.696535817,0.409228332,0.888818587,0.125174622,0.110366424,86.671,0.119317005,0.270005,0.258457092,0.17189,0,0,1
1129,41092,0,0,320000,389,1615,0.001471041,0.314912216,0.723337033,0.908225352,0.074799757,0.073358427,86.734,0.43092738,0.168064,0.160876031,0.150209,0,0,1
1130,41093,0,0,320000,350,2426,0.000577167,0.84445732,0.529338667,0.855124858,0.084188179,0.160358087,132.983,0.832581358,0.111969,0.107180171,0.117234,0,0,1
1228,43367,46.208358,6.142701,320000,311,261,0.985294494,0.610775579,0.568734113,0.465300773,0.127139631,0.034451129,180.017,0.144485583,0.287396,0.275104292,0.253811,0,0,0
1229,43368,46.208358,6.142701,320000,216,158,0.888881452,0.64788132,0.400558385,0.949339967,0.097313235,0.058834582,90.011,0.035389709,0.287396,0.275104292,0.253811,0,0,0
1231,44092,34.0522342,-118.2436849,128000,176,10548,0.277332143,0.755685208,0.227270512,0.705568811,0.106166225,0.034855594,100.008,0.200998429,0.530454,0.507766887,0.391773,0,0,1
1232,44093,0,0,255823,184,3157,0.003480871,0.55650217,0.970286035,0.869541228,0.565742452,0.065723647,66.813,0.072601528,0.238219,0.228030555,0.251028,0,0,1
1233,44094,0,0,143619,97,2178,0.786161624,0.749366606,0.290272827,0.850567588,0.103592709,0.492337891,88.54,0.536675586,0.238219,0.228030555,0.251028,0,0.263,1
1234,44095,0,0,134197,112,2223,0.947892513,0.797930629,0.093684738,0.231838788,0.093471034,0.060285396,50.022,0.679481117,0.294078,0.281500508,0.231196,0,0,1
1235,44096,0,0,141112,134,2584,0.07857503,0.505950401,0.955469268,0.887784194,0.061378959,0.056093406,187.517,0.9778915,0.215727,0.206500521,0.159873,0,0,1
1236,44097,0,0,256000,171,2099,0.013920277,0.59468121,0.396851199,0.847736464,0.33277846,0.040985596,110.038,0.960612501,0.31573,0.302226469,0.190113,0,0,1
1237,44098,43.653226,-79.3831843,320000,91,2942,0.029249294,0.737895161,0.867483269,0.958889875,0.09599623,0.094363275,150.058,0.99999,0.476819,0.456425815,0.290541,0,0,1
1238,44473,40.72967,-73.959754,160000,323,138,0.967708773,0.349548975,0.268864624,0.9623053,0.221214204,0.048216319,124.696,0.036092466,0.38117,0.344069318,0.442725,0.365,0,0
1239,44474,40.72967,-73.959754,160000,113,104,0.000190269,0.43088713,0.372050915,0.961064611,0.117123651,0.038983998,117.491,0.100897719,0.38117,0.344069318,0.442725,0,0,0
1240,44475,40.72967,-73.959754,160000,306,98,0.976249481,0.567075216,0.708992312,0.955750145,0.144416583,0.029508422,87.232,0.404225111,0.38117,0.344069318,0.442725,0,0,0
1241,44476,40.72967,-73.959754,160000,203,144,0.989402557,0.701280221,0.514426802,0.952454132,0.192489007,0.030353623,137.678,0.960083158,0.38117,0.344069318,0.442725,0,0.524,0
1242,44477,40.72967,-73.959754,160000,139,284,0.970979181,0.560205873,0.582132936,0.964550563,0.126664339,0.106394131,90.884,0.780252345,0.38117,0.344069318,0.442725,0,0.592,0
1243,44478,40.72967,-73.959754,160000,185,63,0.890645277,0.532703499,0.711675339,0.911201139,0.183856404,0.029376633,108.961,0.506512713,0.38117,0.344069318,0.442725,0,0,0
1244,44479,40.72967,-73.959754,160000,91,61,0.978688227,0.454264286,0.612377194,0.933779711,0.183048001,0.028127712,106.829,0.584570375,0.38117,0.344069318,0.442725,0,0,0
1245,44480,40.72967,-73.959754,160000,235,77,0.662978406,0.318031147,0.073044285,0.885192017,0.354976107,0.050588036,103.427,0.035611651,0.38117,0.344069318,0.442725,0,0,0
1246,44481,40.72967,-73.959754,160000,321,86,0.995659172,0.461500048,0.82799496,0.961621955,0.112340907,0.073062099,116.196,0.148463534,0.38117,0.344069318,0.442725,0,0,0
1247,44482,40.72967,-73.959754,160000,114,320,0.444403487,0.292353143,0.627309117,0.928426401,0.083638528,0.082762503,194.558,0.170971419,0.38117,0.344069318,0.442725,0,0,0
1248,44483,40.72967,-73.959754,160000,146,148,0.932733371,0.452619655,0.968249053,0.887663217,0.299431612,0.064309885,128.629,0.043271675,0.38117,0.344069318,0.442725,0,0,0
1249,44484,40.72967,-73.959754,160000,243,127,0.913357628,0.318082378,0.795095054,0.95896657,0.100013383,0.07653187,176.915,0.081226347,0.38117,0.344069318,0.442725,0,0,0
1250,44485,40.72967,-73.959754,160000,58,69,0.077402448,0.373611415,0.774920869,0.971050224,0.160446728,0.038183437,89.957,0.16904229,0.38117,0.344069318,0.442725,0,0,0
1251,44486,40.72967,-73.959754,160000,197,117,0.949967003,0.148638611,0.038126695,0.351452778,0.18016571,0.041054513,96.122,0.033586422,0.38117,0.344069318,0.442725,0,0,0
1252,44487,40.72967,-73.959754,160000,34,92,0.995197332,0.75953103,0.226482075,0.033856198,0.121239787,0.037945471,88.495,0.264828499,0.38117,0.344069318,0.442725,0,0.286,0
1299,49285,0,0,256000,381,393,0.814085766,0.529461123,0.365925599,0.013089959,0.095114111,0.674314471,147.015,0.506099721,0.275978,0.251202658,0.436698,0,0,0
1300,49286,0,0,256000,286,522,0.188997298,0.770921216,0.599667224,0.874643238,0.101932572,0.124786453,175.991,0.101215755,0.275978,0.251202658,0.436698,0,0,0
1309,50273,0,0,192000,327,1400,0.001185065,0.650679894,0.786002757,0.926371605,0.102149829,0.040769204,129.024,0.525934518,0.495996,0.474782629,0.353747,0,0,1
1310,50274,0,0,192000,373,1633,0.000807537,0.731872817,0.488265981,0.924129102,0.062308913,0.159969948,130.01,0.368115409,0.255154,0.244241258,0.06657,0,0,1
1311,50399,44.812372,20.462419,252588,243,60,0.035563734,0.635880573,0.786639705,0.915767481,0.326872968,0.057655249,89.987,0.524365679,0.387689,0.371107837,0.324442,0,0,0
1312,50400,44.812372,20.462419,254792,260,73,0.649275549,0.365131806,0.61178094,0.918523148,0.100641014,0.031783723,86.369,0.416486456,0.387689,0.371107837,0.324442,0,0,0
1313,50403,44.812372,20.462419,320000,330,209,0.002529823,0.572086887,0.813977462,0.905205571,0.099068214,0.054846889,150.025,0.865385653,0.387689,0.371107837,0.324442,0,0,0
1314,50411,44.812372,20.462419,320000,424,140,0.870842628,0.395999566,0.720700484,0.82785776,0.130835934,0.172533411,100.116,0.291826489,0.387689,0.371107837,0.324442,0,0,0
1315,50416,44.812372,20.462419,320000,281,665,0.400860237,0.602756066,0.834244152,0.916136612,0.110598518,0.048581609,100.011,0.593483994,0.387689,0.371107837,0.324442,0,0,0
1316,50417,44.812372,20.462419,320000,194,245,0.285551414,0.474931652,0.798646943,0.962625336,0.300016458,0.037475108,150.037,0.038263735,0.387689,0.371107837,0.324442,0,0,0
1319,50466,0,0,192000,258,721,0.012894979,0.652930916,0.72587495,0.041701314,0.085240862,0.105726011,61.283,0.520502573,0.103473,0.099047539,0.062731,0,0.697,0
1349,50860,55.954155,-3.202774,320000,95,1688,0.001366762,0.662475703,0.452532352,0.728596276,0.122309559,0.071818554,145.004,0.903997711,0.404351,0.387057216,0.305943,0,0,1
1350,50861,55.954155,-3.202774,320000,97,1186,0.00291695,0.413491135,0.99325181,0.817256734,0.129934145,0.059093651,187.898,0.322365009,0.404351,0.387057216,0.305943,0,0,1
1351,50862,55.954155,-3.202774,320000,92,1243,3.82E-06,0.630888044,0.404725069,0.853425697,0.174827885,0.039454707,108.933,0.526246784,0.404351,0.387057216,0.305943,0.778,0,1
1352,50863,55.954155,-3.202774,320000,80,1618,0.000369937,0.881480908,0.476476553,0.025389446,0.069216486,0.841739453,78.756,0.738152619,0.404351,0.387057216,0.305943,0,0,1
1353,50864,55.954155,-3.202774,320000,98,1677,0.000110878,0.502055379,0.775336724,0.680935529,0.194034683,0.119599943,190.848,0.96360917,0.404351,0.387057216,0.305943,0,0,1
1354,50865,55.954155,-3.202774,320000,91,1163,0.078295188,0.478591817,0.364756879,0.812503921,0.225079901,0.036966317,180.582,0.409315245,0.404351,0.387057216,0.305943,0.677,0,1
1355,50866,55.954155,-3.202774,320000,138,1470,0.000845629,0.530346965,0.928193433,0.652392351,0.639291449,0.137522317,167.781,0.359261717,0.404351,0.387057216,0.305943,0,0,1
1356,50867,55.954155,-3.202774,320000,59,1674,0.005350791,0.492663406,0.998234542,0.980252766,0.331612071,0.084217691,133.334,0.073759831,0.404351,0.387057216,0.305943,0,0,1
1357,50868,55.954155,-3.202774,320000,124,2000,0.000191636,0.751986782,0.54284002,0.84946159,0.139092795,0.043820245,123.924,0.292475181,0.404351,0.387057216,0.305943,0,0,1
1358,50869,55.954155,-3.202774,320000,164,1776,0.086527337,0.254911229,0.380904038,0.914209924,0.280692288,0.05180582,122.863,0.187599747,0.404351,0.387057216,0.305943,0,0,1
1395,71407,0,0,320000,253,295,0.026703797,0.528181559,0.609157745,0.054040975,0.442989874,0.035257226,100.031,0.261166051,0.395291,0.378384705,0.262491,0,0,0
1437,108939,41.14945,-8.610314,160000,214,409,0.009196798,0.414650129,0.992623168,0.884778743,0.341695646,0.057136239,141.993,0.692841727,0.347099,0.33225384,0.338519,0,0,0
